Date;AAPL;IBM;EWZ;SPY;CEPU.BA;^MERV;GGAL.BA;PAMP.BA;TXAR.BA;ALUA.BA;COME.BA;CRES.BA;BYMA.BA;^GSPC;^IXIC;VTI;QQQ;IVV;VEA;VWO;MSFT;GOOGL;AMZN;TSLA;NVDA;META;NFLX;DIS;YPFD.BA;BMA.BA;SUPV.BA;TRAN.BA;TGSU2.BA;TGNO4.BA;TECO2.BA;EDN.BA;METR.BA;BBAR.BA;VALO.BA;IRSA.BA;CVH.BA;LOMA.BA;USD_ARS_Rate
2020-01-02 03:00:00+00:00;4342.054913585307;6019.693962950259;1980.900322655798;17922.05809627194;34.04965591430664;41107.0;94.85741424560547;48.25;21.842920303344727;30.854991912841797;0.5742207765579224;37.56170654296875;2.9905948638916016;195010.43485786766;544246.038447097;9093.103287775302;12515.905016273027;17957.41100198822;2258.8041566620814;2326.0489801861695;9145.867769001052;4071.943953851005;5680.613508472452;1716.9848669412022;357.4604877933598;12488.629042950924;19741.97373005096;8725.58687986224;837.8499755859375;219.77342224121094;46.608394622802734;22.00917625427246;101.57132720947266;34.04887008666992;163.89999389648438;22.700000762939453;16.200000762939453;105.56707000732422;11.870615005493164;33.82246398925781;319.8869934082031;98.41947937011719;
2020-01-02 05:00:00+00:00;4342.054913585307;6019.693962950259;1980.900322655798;17922.05809627194;34.04965591430664;41107.0;94.85741424560547;48.25;21.842920303344727;30.854991912841797;0.5742207765579224;37.56170654296875;2.9905948638916016;195010.43485786766;544246.038447097;9093.103287775302;12515.905016273027;17957.41100198822;2258.8041566620814;2326.0489801861695;9145.867769001052;4071.943953851005;5680.613508472452;1716.9848669412022;357.4604877933598;12488.629042950924;19741.97373005096;8725.58687986224;837.8499755859375;219.77342224121094;46.608394622802734;22.00917625427246;101.57132720947266;34.04887008666992;163.89999389648438;22.700000762939453;16.200000762939453;105.56707000732422;11.870615005493164;33.82246398925781;319.8869934082031;98.41947937011719;
2020-01-03 03:00:00+00:00;4342.054913585307;6019.693962950259;1980.900322655798;17922.05809627194;31.838640213012695;40499.0;93.1607666015625;48.45000076293945;20.84611701965332;29.119400024414062;0.5513538122177124;36.92948532104492;2.971696615219116;195010.43485786766;544246.038447097;9093.103287775302;12515.905016273027;17957.41100198822;2258.8041566620814;2326.0489801861695;9145.867769001052;4071.943953851005;5680.613508472452;1716.9848669412022;357.4604877933598;12488.629042950924;19741.97373005096;8725.58687986224;841.5999755859375;217.5970916748047;46.05807876586914;21.66189193725586;101.47541046142578;33.46109390258789;163.4499969482422;21.75;16.100000381469727;102.1874008178711;11.958220481872559;32.3490104675293;315.437255859375;97.27850341796875;
2020-01-03 05:00:00+00:00;4295.55131854245;5965.727787227195;1961.7547346090287;17768.60240348382;31.838640213012695;40499.0;93.1607666015625;48.45000076293945;20.84611701965332;29.119400024414062;0.5513538122177124;36.92948532104492;2.971696615219116;193440.47945938818;539432.100573048;9026.21500807855;12388.884863034997;17801.511142942938;2229.1179405058356;2282.3879702063277;9022.97030454845;4046.600618982513;5606.057054455421;1766.100754169791;351.3880875199193;12410.15427790751;19488.461341940914;8616.888723069336;841.5999755859375;217.5970916748047;46.05807876586914;21.66189193725586;101.47541046142578;33.46109390258789;163.4499969482422;21.75;16.100000381469727;102.1874008178711;11.958220481872559;32.3490104675293;315.437255859375;97.27850341796875;
2020-01-06 03:00:00+00:00;4295.55131854245;5965.727787227195;1961.7547346090287;17768.60240348382;33.36178207397461;41470.0;96.32267761230469;48.400001525878906;21.23617172241211;29.79435157775879;0.571679949760437;37.67327880859375;2.929176092147827;193440.47945938818;539432.100573048;9026.21500807855;12388.884863034997;17801.511142942938;2229.1179405058356;2282.3879702063277;9022.97030454845;4046.600618982513;5606.057054455421;1766.100754169791;351.3880875199193;12410.15427790751;19488.461341940914;8616.888723069336;860.7999877929688;224.20677185058594;47.75138473510742;22.616924285888672;103.10592651367188;34.384742736816406;167.6999969482422;22.950000762939453;16.5;106.97213745117188;12.615262031555176;32.2485466003418;320.8758239746094;99.34916687011719;
2020-01-06 05:00:00+00:00;4323.458685080084;5946.375732149725;1928.685007403852;17810.34880501509;33.36178207397461;41470.0;96.32267761230469;48.400001525878906;21.23617172241211;29.79435157775879;0.571679949760437;37.67327880859375;2.929176092147827;193840.56629541423;541671.9485254772;9043.828748015687;12450.506766583363;17845.777054449893;2233.4725954411842;2274.978743109634;9033.087475703505;4148.394351150258;5681.200059433992;1797.478325186814;352.3465494832981;12625.42304242932;20052.94496736594;8554.386078938842;860.7999877929688;224.20677185058594;47.75138473510742;22.616924285888672;103.10592651367188;34.384742736816406;167.6999969482422;22.950000762939453;16.5;106.97213745117188;12.615262031555176;32.2485466003418;320.8758239746094;99.34916687011719;
2020-01-07 03:00:00+00:00;4323.458685080084;5946.375732149725;1928.685007403852;17810.34880501509;33.06698226928711;41116.0;95.62858581542969;47.54999923706055;21.32284927368164;29.60150909423828;0.5589762926101685;38.603023529052734;2.929176092147827;193840.56629541423;541671.9485254772;9043.828748015687;12450.506766583363;17845.777054449893;2233.4725954411842;2274.978743109634;9033.087475703505;4148.394351150258;5681.200059433992;1797.478325186814;352.3465494832981;12625.42304242932;20052.94496736594;8554.386078938842;837.9000244140625;221.18405151367188;46.05807876586914;23.007619857788086;103.72935485839844;34.97251892089844;168.14999389648438;22.75;16.549999237060547;107.99740600585938;13.053295135498047;32.48295974731445;309.0098571777344;97.61656951904297;
2020-01-07 05:00:00+00:00;4304.263365787454;5951.939416288398;1927.9703430442605;17764.96948187705;33.06698226928711;41116.0;95.62858581542969;47.54999923706055;21.32284927368164;29.60150909423828;0.5589762926101685;38.603023529052734;2.929176092147827;193348.29686494917;541642.5871021152;9024.76927205408;12452.065527478699;17801.631977346726;2230.5108906534733;2274.560248293914;8953.095679190475;4141.475797966588;5694.5883471765555;1867.7151608132408;356.7065127185342;12656.085187872872;19754.83307647705;8559.585380545352;837.9000244140625;221.18405151367188;46.05807876586914;23.007619857788086;103.72935485839844;34.97251892089844;168.14999389648438;22.75;16.549999237060547;107.99740600585938;13.053295135498047;32.48295974731445;309.0098571777344;97.61656951904297;
2020-01-08 03:00:00+00:00;4304.263365787454;5951.939416288398;1927.9703430442605;17764.96948187705;32.428245544433594;41016.0;97.09388732910156;46.20000076293945;21.01947593688965;28.83013153076172;0.5462720990180969;37.07823944091797;2.8252370357513428;193348.29686494917;541642.5871021152;9024.76927205408;12452.065527478699;17801.631977346726;2230.5108906534733;2274.560248293914;8953.095679190475;4141.475797966588;5694.5883471765555;1867.7151608132408;356.7065127185342;12656.085187872872;19754.83307647705;8559.585380545352;843.2999877929688;224.85165405273438;45.88874053955078;22.74715805053711;101.85905456542969;35.05648422241211;170.35000610351562;22.5;16.899999618530273;108.37715148925781;13.403718948364258;33.01876449584961;316.42608642578125;96.34882354736328;
2020-01-08 05:00:00+00:00;4375.034888862167;6003.718024673697;1920.068001246691;17865.900960325263;32.428245544433594;41016.0;97.09388732910156;46.20000076293945;21.01947593688965;28.83013153076172;0.5462720990180969;37.07823944091797;2.8252370357513428;194364.20582457818;545456.5719255656;9072.491420928156;12550.05099598202;17898.501052838517;2234.3380258705;2285.555444274185;9098.88748554408;4172.41389045812;5652.099615354964;1960.3018743023858;357.5006687963687;12788.868235031725;20270.208381788805;8544.951213644352;843.2999877929688;224.85165405273438;45.88874053955078;22.74715805053711;101.85905456542969;35.05648422241211;170.35000610351562;22.5;16.899999618530273;108.37715148925781;13.403718948364258;33.01876449584961;316.42608642578125;96.34882354736328;
2020-01-09 03:00:00+00:00;4375.034888862167;6003.718024673697;1920.068001246691;17865.900960325263;34.49185562133789;42036.0;100.52572631835938;48.20000076293945;20.88945960998535;28.396236419677734;0.5640580058097839;36.855106353759766;2.8583083152770996;194364.20582457818;545456.5719255656;9072.491420928156;12550.05099598202;17898.501052838517;2234.3380258705;2285.555444274185;9098.88748554408;4172.41389045812;5652.099615354964;1960.3018743023858;357.5006687963687;12788.868235031725;20270.208381788805;8544.951213644352;853.9500122070312;232.8719482421875;48.64037322998047;23.007619857788086;105.12008666992188;34.9305305480957;171.8000030517578;22.950000762939453;16.799999237060547;114.37699890136719;13.666539192199707;33.58804702758789;316.42608642578125;98.7575454711914;
2020-01-09 05:00:00+00:00;4472.853931895108;6073.809602999187;1907.450009786393;18006.731608523754;34.49185562133789;42036.0;100.52572631835938;48.20000076293945;20.88945960998535;28.396236419677734;0.5640580058097839;36.855106353759766;2.8583083152770996;195871.92580598686;550491.1972974837;9139.151376674767;12670.249820686178;18039.06437515479;2245.930066759218;2299.799225051771;9222.64376902522;4220.83066703612;5685.441746375378;1919.3817644682422;361.8226515689894;12986.088909392303;20077.067308048834;8520.77192738821;853.9500122070312;232.8719482421875;48.64037322998047;23.007619857788086;105.12008666992188;34.9305305480957;171.8000030517578;22.950000762939453;16.799999237060547;114.37699890136719;13.666539192199707;33.58804702758789;316.42608642578125;98.7575454711914;
2020-01-10 03:00:00+00:00;4472.853931895108;6073.809602999187;1907.450009786393;18006.731608523754;34.884925842285156;42740.0;103.3020248413086;48.349998474121094;20.84611701965332;28.106971740722656;0.5996291637420654;38.268314361572266;2.8724825382232666;195871.92580598686;550491.1972974837;9139.151376674767;12670.249820686178;18039.06437515479;2245.930066759218;2299.799225051771;9222.64376902522;4220.83066703612;5685.441746375378;1919.3817644682422;361.8226515689894;12986.088909392303;20077.067308048834;8520.77192738821;858.0499877929688;236.25743103027344;50.545352935791016;22.660335540771484;107.51789855957031;36.23202896118164;175.0;23.450000762939453;16.75;118.85790252685547;13.84174919128418;34.22431945800781;353.0128479003906;99.05335235595703;
2020-01-10 05:00:00+00:00;4475.7263997531845;6061.783174031036;1888.8568057804296;17925.91913994332;34.884925842285156;42740.0;103.3020248413086;48.349998474121094;20.84611701965332;28.106971740722656;0.5996291637420654;38.268314361572266;2.8724825382232666;194997.28238223307;548135.0453678481;9097.99828256626;12617.437155122927;17959.976556233363;2234.6935529757757;2307.298376961291;9165.147231657815;4241.232213402662;5622.843801142619;1903.582542433156;363.17076792185617;12950.864691419061;19649.915466519305;8494.675563248573;858.0499877929688;236.25743103027344;50.545352935791016;22.660335540771484;107.51789855957031;36.23202896118164;175.0;23.450000762939453;16.75;118.85790252685547;13.84174919128418;34.22431945800781;353.0128479003906;99.05335235595703;
2020-01-13 03:00:00+00:00;4475.7263997531845;6061.783174031036;1888.8568057804296;17925.91913994332;34.49185562133789;42018.0;98.135009765625;47.5;20.022676467895508;27.962337493896484;0.6301186084747314;39.42120361328125;2.834686517715454;194997.28238223307;548135.0453678481;9097.99828256626;12617.437155122927;17959.976556233363;2234.6935529757757;2307.298376961291;9165.147231657815;4241.232213402662;5622.843801142619;1903.582542433156;363.17076792185617;12950.864691419061;19649.915466519305;8494.675563248573;852.6500244140625;228.2371368408203;48.555702209472656;22.703746795654297;105.9832992553711;37.2816276550293;179.1999969482422;23.600000381469727;16.899999618530273;116.00985717773438;13.92935562133789;35.128482818603516;373.7783203125;96.77140808105469;
2020-01-13 05:00:00+00:00;4557.966354528442;6040.057421182108;1899.6092665269098;17996.365498864325;34.49185562133789;42018.0;98.135009765625;47.5;20.022676467895508;27.962337493896484;0.6301186084747314;39.42120361328125;2.834686517715454;195782.83233795315;552191.1499337554;9133.321322570904;12725.644973325077;18032.758116185898;2241.303153842571;2332.0514286100224;9248.19937628007;4261.5767603170825;5630.618216999341;2083.4248732745473;373.46051358872137;13140.94019445777;20180.07880763593;8426.470867042313;852.6500244140625;228.2371368408203;48.555702209472656;22.703746795654297;105.9832992553711;37.2816276550293;179.1999969482422;23.600000381469727;16.899999618530273;116.00985717773438;13.92935562133789;35.128482818603516;373.7783203125;96.77140808105469;
2020-01-14 03:00:00+00:00;4557.966354528442;6040.057421182108;1899.6092665269098;17996.365498864325;33.165245056152344;41634.0;96.90106964111328;46.04999923706055;21.149492263793945;30.27646255493164;0.6326594948768616;37.67327880859375;2.763819932937622;195782.83233795315;552191.1499337554;9133.321322570904;12725.644973325077;18032.758116185898;2241.303153842571;2332.0514286100224;9248.19937628007;4261.5767603170825;5630.618216999341;2083.4248732745473;373.46051358872137;13140.94019445777;20180.07880763593;8426.470867042313;852.8499755859375;221.4259033203125;46.94706344604492;21.74871253967285;101.33154296875;36.56789779663086;184.1999969482422;23.149999618530273;16.700000762939453;112.51628112792969;13.403718948364258;33.989906311035156;371.8006591796875;97.61656951904297;
2020-01-14 05:00:00+00:00;4526.156865086465;6045.288150558394;1918.3185060993565;18087.768603114528;33.165245056152344;41634.0;96.90106964111328;46.04999923706055;21.149492263793945;30.27646255493164;0.6326594948768616;37.67327880859375;2.763819932937622;196779.200881904;554488.6447519735;9188.755788887385;12759.36645413289;18123.920855819015;2257.6539941710216;2336.73327443382;9243.795375840622;4261.6409012686345;5602.347147086926;2149.3883774897695;368.91856871289565;13057.965038783965;20299.75785739557;8560.020283270685;852.8499755859375;221.4259033203125;46.94706344604492;21.74871253967285;101.33154296875;36.56789779663086;184.1999969482422;23.149999618530273;16.700000762939453;112.51628112792969;13.403718948364258;33.989906311035156;371.8006591796875;97.61656951904297;
2020-01-15 03:00:00+00:00;4526.156865086465;6045.288150558394;1918.3185060993565;18087.768603114528;31.74036979675293;41246.0;94.20189666748047;46.400001525878906;21.626224517822266;31.52994728088379;0.6453637480735779;38.491455078125;2.740196704864502;196779.200881904;554488.6447519735;9188.755788887385;12759.36645413289;18123.920855819015;2257.6539941710216;2336.73327443382;9243.795375840622;4261.6409012686345;5602.347147086926;2149.3883774897695;368.91856871289565;13057.965038783965;20299.75785739557;8560.020283270685;855.7999877929688;212.4785919189453;44.957420349121094;22.00917625427246;102.14679718017578;36.525917053222656;179.9499969482422;22.850000381469727;16.450000762939453;106.82022094726562;12.878082275390625;33.688514709472656;392.0716857910156;97.40528869628906;
